user_id,catb_recommender
329,"[1082185, 854852, 979707, 944836, 919902, 901062, 1029743, 13071902, 957839, 8069350, 898612, 1094955, 995242, 934369, 7410220, 961554, 878996, 885290, 1072843, 943393, 933835, 995785, 1081189, 1119051, 825541, 1022097, 819927, 859075, 6534178, 916122, 1033142, 1041796, 1034686, 1038325, 849843, 1058997, 7442008, 1126899, 1068855, 1002558, 1027569, 1101173, 987562, 1014238, 833025, 940766, 862349, 1136257, 1055425, 826249, 8090537, 903325, 962568, 987724, 837270, 918368, 1070820, 909714, 1115576, 1027168, 1139142, 844179, 866211, 8090521, 834484, 1009567, 860776, 952408, 843756, 6513604, 1071759, 5978656, 5978648, 840361, 12987976, 1081177, 1082814, 12988031, 994928, 1105488, 1004906, 821083, 1125944, 5568729, 1015177, 904360, 1043142, 981760, 1098066, 883404, 933060, 1094280, 1110057, 1106198, 1024306, 1071277, 820518, 982283, 923746, 5568378, 965766, 1074524, 951590, 1102949, 926796, 986912, 844165, 1005493, 933637, 879755, 1042616, 845208, 1106523, 1077490, 5569230, 1068719, 914190, 1096036, 1051402, 1133018, 866871, 7025275, 1127831, 1044078, 1065593, 899624, 1092026, 1053690, 1085604, 908531, 962229]"
330,"[1082185, 995242, 1133018, 860975, 1106523, 951590, 6534178, 1045109, 914190, 1056746, 883404, 9571047, 1031833, 840361, 1067695, 845193, 1038217, 1029743, 859075, 1023958, 889731, 1077555, 13841744, 1127470, 905539, 1065122, 994928, 981760, 1023196, 1065593, 948232, 986912, 909894, 995785, 5978656, 1089954, 1083721, 908531, 860776, 1053690, 1030409, 826249, 1016260, 1096036, 887503, 1044078, 1098066, 5569230, 1006414, 14025461, 1004906, 1094223, 1040807, 1093113, 844179, 1062966, 1108854, 13876901, 833025, 844165, 923746, 1031697, 1004390, 857055, 1056973, 962229, 1092026, 866211, 995876, 1022254, 885710, 878996, 1068719, 1051211, 916122, 858743, 1081177, 898068, 961554, 1101175, 825006, 862349, 862276, 962568, 903325, 983210, 904360, 854852, 1058997, 1070820, 1126899, 13876914, 879808, 1023720, 952163, 1127831]"
331,"[1029743, 1053690, 1082185, 995242, 862349, 1044188, 6534178, 1070820, 844165, 981760, 916381, 1103752, 883404, 868764, 5569230, 893501, 951590, 923746, 916122, 9834988, 1092026, 889731, 833724, 1106523, 5565322, 867547, 1065593, 1126786, 826249, 891961, 908531, 1098066, 10456152, 1007210, 849003, 995785, 983659, 1068719, 1051211, 962568, 1133018, 961554, 1004906, 1017363, 887474, 866211, 1044078, 840361, 1076056, 904360, 1126899, 1128744, 1087755, 1127831]"
332,"[1082185, 6534178, 1029743, 995242, 862349, 908531, 1070820, 878996, 828867, 962568, 6034857, 860776, 1098066, 961554, 995785, 994928, 1065593, 976199, 979707, 938700, 866211, 901062, 1005186, 883404, 999971, 859075, 1110843, 834484, 923746, 5978656, 5978648, 820165, 1013321, 986947, 1053016, 10149640, 983584, 840361, 1011300, 1056509, 916993, 908846, 981760, 1056746, 1081177, 970119, 1041259, 1003188, 940947, 927191, 1033142, 1044078, 849843, 1040935, 1004906, 1058779, 1027168, 962229, 1038217, 1058997, 833025, 1083770, 1133018, 903325, 844179, 13008321, 953476, 976998, 5583595, 932298, 1105917, 1042697, 1022757, 909714, 1055646, 1077555, 1106301, 839162, 908318, 5569230, 961979, 1088873, 929433, 899624, 916050, 1122358, 1110572, 1106523, 826249, 1136257, 911470, 1126899, 907014, 867668, 847270, 929668, 908181, 1097458, 909894, 860975, 940766, 5568489, 865178, 1070463, 15926886, 873654, 871061, 1068719, 865174, 1051516, 1034686, 844054, 5592094, 872137, 5568378, 845208, 1096290, 887342, 1081853, 862732, 854405, 5568729, 846830, 884945, 998119, 8090509, 866227, 970030, 904360, 1137284, 1053690, 1071939, 1026162, 822407, 1139827, 916122, 948670, 893501, 968992, 10122037, 9571047, 906262, 9913338, 950824, 857849, 874972, 6534480, 1049788, 835285, 887102, 9935616, 898510, 914190, 1135573, 1059994, 913210, 1074524, 1102927, 933835, 921744, 1057260, 10121965, 857503, 5567502, 898212, 863802, 859010, 7167945, 825541, 868764, 15716445, 967395, 834117, 1039589, 13842214, 1026118, 5569471, 857697, 1134522, 892314, 1043590, 5592931, 910032, 838186, 1037340, 918335, 1007195, 1138443, 1014948, 1050851, 6034577, 883932, 1024306, 885290, 870515, 964520, 824005, 1080414, 1124729, 6553737, 856772, 968936, 1037621, 1006184, 841872, 1003178, 989249, 852856, 5591170, 12301109, 825343, 890999, 951590, 854852, 954673, 1087102, 950439, 948086, 835098, 948254, 5569327, 861445, 910109, 845705, 13842090, 1068832, 5569374, 999858, 926597, 1121384, 942778, 990797, 1022003, 1050229, 8090537, 849003, 6424447, 5569845, 986912, 897954, 987724, 5591154, 1092835, 848071, 1037965, 839243, 879755, 824915, 957736, 971922, 1096036, 987562, 9527323, 952972, 1119051, 1127831, 1027569, 1036249, 6464165, 12384365, 10121981, 900802, 1068258, 995965, 1054814, 1042438, 1066725, 891028, 9245106, 1074271, 1074754, 965766, 10285243, 12811532, 5592772, 8090521, 863479, 13841744, 1043187, 9487553, 844165, 848029, 1132968, 835619, 935968, 919423, 1116821, 1117514, 1027773, 6034648, 1077490, 15926712, 9523079, 1066069, 863529, 9677748, 850652, 1110244, 1024731, 1000806, 956599, 886703, 902659, 916381, 874149, 820321, 10285144, 13190294, 1016129, 957232, 9527350, 1137688, 1119860, 1085256, 871756, 1011926, 885447, 1039156, 1131438, 1009046, 847982, 896369, 954966, 1096635, 15926725, 1057365, 905868, 866172, 15926927, 854042, 9835619, 922907, 928146, 898068, 911388, 845294, 1009567, 1045220, 867188, 9268695, 962671, 9527184, 1092026, 1042907, 1067606, 6979516, 995896, 1069979, 919534, 850133, 957951, 1033403, 837107, 926909, 1059236, 6978886, 1007116, 1130951, 1132771, 952163, 947798, 1041796, 1043301, 1105488, 10285141, 5590613, 1076875, 12810393, 1137775, 819255, 1136732, 1059593, 1013597, 837270, 9836460, 880150, 945611, 1101010, 890610, 920041, 1101173, 5590695, 933067, 913785, 1062002, 897125, 844818, 1014999, 1110764, 879045, 965267, 1102959, 934427, 1028816, 945662, 865456, 1044089, 1079338, 1050618, 6548453, 1097195, 8203782, 919427, 1011172, 9368203, 1051211, 870547, 825006, 12428017, 864774, 12188436, 937845, 898958, 1085604, 832678, 827919, 950384, 993638, 835530, 5592694, 1044895, 874061, 12172355, 1072519, 930917, 1037863, 1062966, 1035805, 963336, 1046545, 853172, 863447, 5585510, 907631, 1098248, 1002739, 1028953, 889912, 1015508, 822739, 907418, 1075175, 930118, 951412, 860299, 1022254, 893018, 945200, 1075368, 1127179, 883003, 12301405, 909349, 15831255, 913894, 1076056, 933637, 1023720, 985999, 1040807, 9526410, 7024990, 9527290]"
333,"[1106523, 947798, 1082185, 1070702, 15972074, 940947, 1108168, 908181, 874972, 925626, 923746, 981760, 1088628, 844179, 1133018, 6534178, 12810393, 1044078, 907392, 983936, 1053282, 5580577, 1081853, 962229, 883404, 5569230, 880377, 942525, 951590, 1029743, 826249, 1081177, 995242, 1098066, 995785, 1053176, 840361, 908531, 1070820, 904360, 1127831]"
334,"[1082185, 995242, 6534178, 6034857, 9859052, 1029743, 860975, 840361, 860776, 854852, 909894, 999104, 896085, 826144, 7025106, 1005274, 878996, 1023958, 916993, 942556, 1070076, 847982, 1019443, 1081177, 1132789, 903325, 965292, 961554, 852360, 1067820, 1024306, 1123536, 7025204, 5569374, 995785, 834484, 849843, 5978656, 5978648, 916122, 923746, 994928, 981760, 1004906, 979707, 8090521, 962568, 8090537, 953320, 5568378, 868423, 1012284, 1033046, 819978, 862349, 866211, 14077333, 1070820, 1113274, 1065593, 1109136, 9420312, 898068, 1018740, 993638, 899624, 1082269, 904360, 1137775, 5569230, 894968, 879689, 1063577, 1001475, 1006184, 826249, 883404, 951590, 986912, 7466252, 9487606, 1096036, 1043751, 883003, 996009, 1018670, 6039687, 845208, 844054, 1127232, 867931, 967144, 906923, 917654, 908236, 833025, 976864, 1098066, 1027569, 1022053, 1058997, 1033142, 6463717, 1087102, 819845, 10149863, 9337369, 1011457, 6464165, 1009368, 1040807, 901062, 1085604, 938138, 844991, 957420, 1138443, 1000753, 9337581, 948953, 1068719, 908531, 914190, 990797, 965693, 1126899, 1028960, 1105488, 8290421, 859075, 866755, 1133018, 844179, 962229, 1098248, 1023720, 844165, 1092026, 1053690, 1106523, 1127831, 1044078]"
335,"[1082185, 932179, 6534178, 9553288, 993638, 880888, 929309, 1098844, 7166791, 986912, 947658, 892376, 1106523, 1137688, 824915, 1028816, 1075368, 1037863, 9835619, 12812474, 934639, 1133018, 883404, 862349, 823990, 909714, 845208, 1024731, 1026118, 1055737, 981760, 1079913, 835300, 1058997, 5569230, 1005456, 854852, 970030, 831628, 923746, 1075170, 828106, 1070820, 1004906, 1053530, 847982, 951590, 961554, 995785, 859075, 860776, 1081177, 962568, 878996, 5978656, 826249, 1117514, 1029743, 1053690, 916122, 995242, 1098066, 1132814, 1024306, 844179, 845196, 13003094, 1036753, 840361, 866211, 1006184, 1080110, 1044078, 1048918, 1068719, 1101422, 1126899, 883268, 1127179, 6548453, 908531, 874617, 933637, 919766, 904360, 900703, 1023720, 867188, 827919, 965267, 930118, 1127831]"
336,"[1082185, 1106523, 6534178, 878996, 1133018, 1004906, 1029743, 15926886, 835243, 5569230, 866211, 857006, 1009449, 1015296, 1028816, 986912, 5585510, 9420337, 1051468, 1040935, 845208, 825749, 8090537, 1015375, 981760, 883404, 923746, 1072523, 848071, 994928, 844179, 849843, 8090509, 1069621, 1015280, 993638, 1137688, 1081177, 9677202, 895166, 995785, 1062966, 835300, 904422, 860776, 7025047, 883963, 1009969, 13008321, 1138189, 969932, 1065593, 1038692, 1005186, 12810393, 1096036, 1013321, 1038217, 5978656, 5978648, 1037337, 1086483, 838797, 1068292, 5568378, 999104, 834484, 899624, 1096317, 961554, 911614, 1044078, 1043590, 820165, 5569845, 5592931, 1125278, 938700, 1101010, 873627, 1080472, 820321, 9836195, 857503, 826249, 822785, 1042616, 979707, 8090440, 8019716, 1050851, 1105616, 851287, 9487606, 847270, 941797, 840361, 1045228, 826144, 912451, 1062001, 8205218, 834103, 1051516, 879755, 5574409, 1053690, 1088836, 13007284, 922907, 866227, 1048462, 1068719, 883665, 819308, 1098066, 6034857, 1021324, 1071939, 1037863, 933835, 854852, 870428, 863447, 951590, 14077333, 1033142, 934639, 1085846, 1131602, 847982, 1026118, 1055646, 1121603, 8090521, 835098, 962229, 1110572, 832678, 903325, 837167, 6039687, 983584, 1005184, 995242, 1113768, 825006, 1079067, 909714, 5591103, 1113780, 913210, 962568, 1119761, 1085604, 16770156, 9835223, 909894, 12810422, 15926863, 823862, 833025, 916381, 908531, 13877192, 831628, 1087916, 1024306, 1077373, 1004066, 897954, 9926758, 880150, 901062, 1009046, 866871, 913894, 1059473, 826784, 1022254, 851569, 1080414, 1075368, 893810, 15926638, 6548453, 904360, 859075, 893018, 1039156, 897088, 913785, 1083846, 899844, 868764, 1049788, 871756, 965766, 976199, 844165, 1056509, 1136257, 886703, 916122, 15926927, 9527160, 910032, 1072685, 1041796, 1007195, 987562, 1092026, 1006184, 965267, 914190, 933637, 1076875, 1077555, 995965, 5569471, 952163, 1076056, 890610, 1127831, 1058997, 13072850, 1126375, 1126899, 820518, 1098248, 845675, 1046545, 9526410, 1023720, 930118, 1070820, 1105488, 862349, 7024990]"
337,"[1029743, 995242, 1082185, 5569471, 981760, 5569230, 6534178, 923746, 951590, 1096036, 952317, 1134522, 883404, 858302, 1044078, 962229, 1092937, 856772, 1048440, 871756, 870547, 1011300, 844179, 1127264, 1094308, 12731432, 850139, 908531, 1098066, 826249, 907631, 885795, 893501, 1094955, 893018, 1106523, 988736, 10285141, 1015141, 12324956, 995785, 1133018, 916122, 12324954, 961554, 866211, 1004906, 840361, 884518, 1070820, 883817, 10351524, 1126899, 862349, 962568, 904360, 12731701, 1127831]"
338,"[1082185, 1106523, 1133018, 1028816, 6534178, 1137688, 1053690, 1026118, 1037863, 1004906, 903325, 845208, 1051516, 1009449, 923746, 900802, 5569230, 848071, 819840, 1015296, 899624, 849843, 981760, 835243, 962568, 883404, 994928, 995785, 844179, 854852, 1015375, 860776, 835098, 1044078, 834484, 1072523, 878996, 5978656, 5978648, 1005186, 961554, 840361, 1116821, 1081177, 1038217, 895166, 1062966, 993638, 1029743, 969866, 924610, 951590, 979707, 970030, 1022254, 1068292, 826249, 939636, 1135258, 1098066, 916381, 951221, 934639, 863447, 1075313, 1033142, 959737, 5592931, 995242, 1068719, 1065593, 1086483, 1024306, 16100266, 908531, 862349, 1079913, 939546, 961756, 916122, 1074524, 9419528, 1058997, 965766, 926523, 5568197, 5580577, 5568378, 831628, 819308, 866211, 1015785, 9469110, 8357613, 828106, 1004945, 986912, 1101956, 13003092, 1029504, 847982, 833025, 897954, 1121624, 819304, 914190, 12301073, 871611, 1113111, 6423911, 1087916, 904360, 1085604, 13003094, 1118012, 1070820, 859075, 880150, 980727, 1096036, 6979516, 933835, 849018, 1092026, 871636, 932863, 962229, 960744, 1126899, 901062, 844165, 6548453, 5569471, 913785, 931870, 1138467, 1066685, 1092118, 5981072, 1107839, 965267, 930118, 1023720, 952163, 1127831]"
339,"[1106523, 1133018, 1082185, 1096036, 1058779, 6534178, 923746, 1038217, 981760, 9420312, 8205218, 1065593, 883404, 1043590, 849843, 1056509, 905539, 1056746, 994928, 1044078, 922907, 1082172, 1077555, 827683, 1062966, 826385, 896369, 949965, 5592931, 908531, 896085, 840361, 1021116, 1080884, 1053690, 895166, 914190, 911502, 9881834, 995785, 916381, 1005609, 826249, 833025, 860776, 893018, 847982, 1098066, 844179, 1042544, 1083721, 988693, 1125530, 1122732, 986912, 1004097, 5978656, 5978648, 981877, 1092026, 998206, 962229, 7443351, 1004906, 1051323, 844165, 919589, 1058997, 945662, 1016982, 13190294, 878128, 859075, 5569230, 893867, 1068719, 878996, 909894, 1102185, 1126808, 1126899, 1081177, 951590, 843171, 1118281, 1107693, 854852, 1062782, 942792, 1115006, 1033142, 961554, 1048200, 866211, 13213015, 1042438, 893810, 890610, 844818, 995242, 962568, 1024306, 1076056, 916122, 1029743, 868147, 862349, 904360, 903325, 1070820, 1105488, 1127831]"
340,"[995242, 1029743, 1082185, 1025611, 911470, 981760, 1000753, 987562, 958594, 957736, 1133018, 840361, 1106523, 10457110, 1053877]"
341,"[1082185, 1047226, 995242, 953180, 1029743, 916122, 981760, 1106523, 1027569, 1046789]"
342,"[1029743, 5568378, 923746, 981760, 951590, 951190, 859075, 995242, 982790, 1082185, 910673, 870547, 1058779, 1000753, 1037863, 899624, 1134522, 1056509, 1048727, 1048462, 962229, 844179, 1129576, 1086740, 865528, 1044078, 1019099, 914190, 1127624, 1070702, 941856, 1082212, 1119089, 929309, 1124029, 1043590, 834842, 939900, 949965, 842140, 990797, 999270, 824193, 6534178, 918335, 835618, 972143, 1009333, 844165, 856772, 871756, 1031923, 1048440, 9798186, 1084331, 823704, 1130858, 1106523, 940023, 1065038, 838097, 847982, 849843, 12262978, 1037965, 883404, 925626, 925862, 979707, 1103629, 861279, 9677366, 909894, 1031892, 1133018, 930283, 1004906, 1122358, 1101173, 833025, 965766, 845208, 832678, 5569471, 1096036, 1051810, 1104649, 863885, 1081177, 1043494, 1083721, 904236, 1068719, 1085095, 5569230, 845705, 1092026, 930666, 1092885, 986912, 919534, 930917, 910032, 1047968, 1105917, 1022254, 5567231, 994928, 898068, 913785, 1041796, 1038217, 835530, 854852, 995785, 1005186, 865456, 913278, 860776, 12757007, 840361, 834484, 826249, 1133556, 880895, 5978656, 5978648, 1065593, 1128206, 1098066, 962568, 916122, 949784, 6773016, 1001298, 1008626, 933835, 873654, 1085604, 961554, 866211, 1123407, 901062, 819518, 1046545, 878996, 1131438, 838396, 903325, 1033142, 868909, 936741, 912147, 1001702, 1053690, 9526410, 864774, 13072850, 1024306, 1058997, 908531, 937614, 1070820, 862349, 9527290, 904360, 920769, 848761, 965267, 10251745, 1023720, 1126899, 1127831]"
343,"[1082185, 1029743, 995242, 6534178, 1106523, 12263788, 981760, 1133018, 883404, 5568378, 12302069, 5569230, 865501, 923746, 826144, 841220, 1104414, 853354, 951590, 917384, 1108994, 995785, 866211, 826249, 930666, 1098066, 916122, 1057377, 841309, 840361, 1044078, 908531, 6773196, 1011089, 917381, 827919, 1131892, 1048507, 1127831]"
344,"[1082185, 995242, 1029743, 845319, 6534178, 1042702, 1008316, 1034686, 905868, 862349, 9835509, 981760, 1046584, 883404, 909249, 1077490, 1124507, 961021, 859075, 824005, 873203, 1070820, 914190, 954673, 862682, 843756, 925694, 995358, 1136257, 939900, 987562, 1104343, 916122, 961554, 1035843, 12731436, 1062002, 1096036, 995785, 1022254, 833025, 987724, 826249, 5978656, 6602327, 1004906, 12132648, 1098066, 840361, 1026984, 962568, 951590, 1081177, 5569230, 1133018, 1106523, 1126899, 923746, 1044078, 866211, 908531, 827180, 951954, 904360, 10285389, 1094767, 1127831]"
345,"[1082185, 1029743, 995242, 6602697, 1003188, 844179, 951590, 6534178, 959985, 981760, 923746, 1068719, 987562, 940947, 15452812, 1137775, 961554, 1101010, 898212, 878996, 908531, 819765, 1002558, 5568378, 944249, 9677202, 5592931, 840361, 1004906, 1051211, 15926886, 943076, 1013641, 933835, 916122, 873902, 921836, 859010, 7166865, 845208, 962568, 6034857, 859075, 908408, 824005, 902167, 1028816, 995876, 1081177, 1058997, 1126899, 856166, 1132771, 885290, 1038217, 1069621, 1011578, 1018740, 855356, 1125123, 900586, 977545, 979707, 962229, 995628, 999104, 983584, 882288, 867668, 1020682, 5569230, 1101980, 1042907, 1058779, 1060408, 921504, 903325, 848154, 1037863, 914190, 5592261, 1068258, 7442056, 866211, 1050851, 819927, 834484, 995785, 849843, 826385, 976199, 1096036, 6463742, 12263788, 995965, 883404, 999971, 937292, 897954, 1110142, 819330, 837304, 7442180, 1043971, 1042438, 994928, 1106271, 944466, 10121965, 997907, 826249, 1040807, 5569327, 1089954, 1039156, 1043128, 5978656, 5978648, 860776, 931136, 899624, 1014458, 7441498, 999858, 1138443, 1095329, 1044078, 851528, 854852, 857849, 828867, 857503, 822524, 1062966, 849003, 9803483, 966379, 833940, 1130858, 13417590, 897194, 1119051, 1048462, 847982, 824915, 1070702, 13877192, 980727, 1104343, 856335, 953476, 976998, 8065410, 852360, 919534, 1003616, 873654, 1077490, 1137688, 896369, 970030, 833025, 7139529, 13672065, 925862, 866755, 1136257, 1043590, 863447, 1030409, 874972, 1088836, 883003, 1098066, 910032, 12185235, 1026118, 10285144, 12301405, 1075368, 845622, 857055, 1133018, 965766, 1106523, 986947, 1075214, 1044895, 820165, 9859112, 897125, 1104414, 1020404, 987724, 9836415, 868319, 848970, 1043751, 938700, 1079067, 9487606, 993638, 832678, 9245106, 15926638, 906923, 1031087, 1007549, 1109638, 999270, 1051516, 15596488, 885863, 847270, 828106, 1103618, 845307, 1005186, 1045478, 901062, 1048483, 990469, 1033234, 828278, 1085920, 13841744, 1013321, 9527350, 1074754, 1122358, 821219, 822346, 1110218, 12301109, 893018, 1014948, 1024306, 930917, 1103741, 990797, 836286, 13945244, 848029, 1125382, 6533362, 1019011, 951197, 857006, 916381, 1041259, 1135460, 985999, 1069979, 1068708, 831628, 9677874, 1079292, 1123434, 986912, 1087102, 8014645, 8019977, 5585510, 933060, 1043301, 1096458, 12525256, 865511, 10122037, 866227, 845705, 1117514, 909894, 1102959, 1128240, 1071336, 1107538, 929668, 1071342, 12811532, 1070820, 887618, 1022254, 848329, 1033142, 834842, 5591538, 1055646, 871756, 829001, 1071939, 856788, 865178, 907014, 1022003, 1050229, 9522453, 835098, 880150, 1056509, 1131488, 866871, 982833, 918462, 1053690, 1041796, 8175769, 844165, 1006184, 913210, 849870, 1092026, 1080414, 1124729, 1065593, 838842, 1137344, 15596279, 1062002, 12810393, 1077555, 1052512, 1064945, 890610, 9835408, 1101173, 923528, 870547, 1110331, 904360, 1076738, 862349, 5569471, 913785, 909714, 822739, 858918, 1059593, 15831255, 5569845, 1023830, 1048237, 9524511, 7409880, 8011291, 928640, 1134522, 915295, 1094619, 879755, 1128744, 1027569, 9653714, 893501, 1110572, 1049788, 1046545, 8090537, 868764, 834117, 1098248, 1007195, 881706, 1035321, 9526410, 8090521, 9673969, 1076056, 1085604, 1127831, 930118, 1127179, 9527290, 952163, 1105488, 965267, 933637, 1023720]"
