user_id,catb_recommender
346,"[1082185, 995242, 1029743, 6534178, 981760, 1037863, 9571047, 9913338, 1101010, 1081177, 1135834, 845208, 819978, 9878513, 825749, 859075, 828867, 1047619, 12731714, 880150, 1008074, 951590, 882288, 962568, 1096343, 995785, 1105623, 879528, 844179, 1022340, 895166, 1124507, 834484, 958046, 1136375, 921504, 986912, 916122, 862349, 1122115, 13842088, 1068708, 1079023, 961554, 1048046, 1083446, 13189726, 1022097, 979707, 1052912, 1132231, 850925, 1022529, 878996, 847982, 883404, 5569374, 883932, 866211, 1084968, 1015141, 948670, 1039348, 844054, 838097, 934639, 8119093, 9245108, 854852, 841220, 15926886, 1075074, 849843, 821083, 843756, 1004906, 1037337, 1055646, 1077490, 852856, 835098, 1096728, 938700, 1120532, 1013321, 1018740, 998444, 860776, 861675, 826385, 835300, 5978648, 5978656, 840361, 1071336, 994928, 1076769, 912704, 9911484, 1024306, 12731432, 1022254, 1098066, 12301109, 6034857, 1027569, 907625, 826249, 996269, 833025, 1113438, 1051211, 12731517, 1056509, 1005186, 1033142, 923746, 929605, 899624, 940766, 1102949, 866227, 1008032, 833940, 1071939, 1110142, 13877192, 850133, 9487927, 827180, 12132277, 843306, 1081853, 962615, 1132771, 1070820, 901062, 914190, 5591083, 933835, 1115006, 5568378, 845196, 1038217, 1062002, 903325, 976199, 909894, 1040807, 965766, 12810393, 1083770, 5569230, 1070214, 908531, 1107553, 1111498, 1096036, 1133018, 1006978, 909714, 827919, 12731685, 910032, 913785, 1064945, 5592694, 5569471, 8090521, 906923, 913210, 1076056, 904360, 1072685, 1026118, 1026984, 1053690, 983584, 1058997, 987562, 962229, 837569, 1110572, 1075368, 879755, 1068719, 844165, 995965, 1006184, 1007195, 1106523, 1065593, 1092026, 933637, 1044078, 1023720, 1127179, 1126899, 5592931, 1105488, 930118, 893018, 9526410, 1098248, 952163, 1085604, 1127831]"
347,"[981760, 5568729, 1082185, 1029743, 1106523, 1070820, 940766, 995242, 858373, 1082627, 859075]"
348,"[1082185, 1133018, 1106523, 1029743, 6534178, 923746, 1096036, 5568378, 883404, 995242, 845208, 849843, 899624, 999971, 981760, 844179, 826249, 1098066, 1058779, 1044078, 1068719, 859075, 1043590, 1038663, 938700, 1013321, 987562, 5981074, 1038217, 1118533, 833025, 1131344, 908531, 999779, 840361, 5590613, 1056762, 1062966, 1071939, 827683, 1004906, 953476, 985893, 5585510, 847982, 826385, 995785, 866211, 1134522, 871756, 846823, 928049, 1037863, 10457128, 994928, 922907, 1112754, 8090537, 1051323, 947858, 834484, 5572738, 9420312, 5587656, 1127758, 1025611, 1108131, 979707, 951590, 5569327, 1093413, 896369, 835243, 1062782, 895166, 1002558, 1031923, 916122, 935284, 914190, 984715, 1061220, 1081177, 5590695, 962568, 844165, 905868, 1029624, 860776, 1055646, 877447, 1050968, 988693, 918335, 857849, 878996, 836445, 12731544, 866227, 863447, 1074333, 9835223, 963971, 1084331, 819308, 1022003, 995055, 957063, 1044188, 977499, 5591103, 1127624, 919948, 5978648, 5978656, 1080472, 856060, 1122358, 870547, 987724, 896085, 1046055, 1012587, 845109, 1067779, 6034857, 986947, 847270, 961554, 909894, 969866, 15926725, 969205, 900145, 995230, 5568721, 1083787, 995852, 820165, 1053690, 13841744, 929668, 1086483, 947798, 5592931, 1005609, 913490, 851287, 8090521, 1005186, 925626, 1068292, 8205218, 1056509, 934639, 5590837, 990797, 9835903, 883963, 1033142, 12810393, 977545, 1132771, 1045109, 903325, 900802, 893018, 838602, 916381, 5569230, 857503, 899459, 870211, 868764, 6463775, 983659, 939636, 835300, 1003188, 860975, 6772852, 1080414, 1054047, 832678, 1124695, 932503, 1034686, 930917, 965766, 1043663, 1087916, 15629778, 1120266, 1124729, 1082310, 1092149, 941741, 1123146, 834117, 850290, 1035207, 983584, 5591170, 825365, 926523, 1096635, 998556, 1064755, 884686, 5590158, 911319, 825751, 898212, 865456, 962229, 1104584, 891542, 1042438, 1065593, 1072523, 922636, 858711, 5568845, 5569303, 1037337, 992529, 907014, 879755, 1086252, 1015785, 1014948, 835098, 1082141, 959179, 998189, 998666, 913210, 5572828, 1002771, 1085031, 1039156, 1101010, 904360, 8091550, 1092026, 1130777, 933835, 908145, 991546, 1119942, 1078100, 924352, 910032, 970202, 996156, 1068832, 1008547, 1077285, 5569845, 986912, 1128744, 13003094, 8291322, 985579, 1001702, 1077555, 1130517, 1076056, 893501, 1044895, 857006, 1045966, 989935, 1136257, 6773016, 976199, 12384775, 925164, 13213015, 1046545, 998049, 1051516, 1004066, 1022254, 1026118, 860439, 5569471, 1028816, 1085604, 1098815, 1110572, 940947, 862349, 865178, 1049788, 1137284, 13945141, 854852, 1075368, 970030, 1024306, 1119051, 6039592, 1006184, 999858, 1048260, 909714, 890610, 1058997, 883003, 824005, 913785, 1126899, 1137688, 1131500, 995965, 901062, 1094262, 12188583, 891141, 1070820, 9527290, 1027569, 1102949, 1007195, 1040807, 1107839, 9526410, 897165, 1098248, 952163, 933637, 898958, 965267, 1127179, 930118, 1127831, 1023720, 1105488]"
349,"[1082185, 6534178, 995242, 1029743, 1082172, 840361, 824305, 981760, 896862, 1106523, 951240, 961554, 1004906, 995785, 1036347, 883404, 1133018, 844179, 13877192, 936594, 1058997, 1133157, 907099, 826249, 5569471, 1044078, 923746, 1098066, 1065593, 1092835, 912902, 962229, 5569230, 1126899, 1043751, 951590, 976199, 908531, 880308, 1070820, 1097815, 989935, 913785, 904360, 1127831]"
350,"[1082185, 6534178, 1029743, 995242, 1101010, 844179, 961554, 1106523, 883404, 1077359, 885697, 874972, 940947, 995785, 12810391, 981760, 938138, 840361, 826249, 12810393, 1056509, 9833277, 1072693, 1098066, 916122, 883932, 873627, 1133018, 13190349, 885863, 7025202, 7025094, 866211, 1110244, 7168026, 859075, 1024731, 7139529, 1132771, 12262778, 899624, 1044078, 833025, 933835, 1042438, 1006878, 825749, 971922, 962568, 852065, 889509, 929309, 860776, 7410335, 994928, 1070845, 1004906, 7024871, 962229, 919534, 831390, 923746, 834103, 12810464, 986912, 908531, 1115228, 1128240, 907631, 1087102, 5978656, 903325, 898867, 1130858, 1096036, 1110572, 1097458, 871611, 1053690, 892998, 835431, 5569230, 878996, 883003, 1081177, 844818, 1085604, 1058997, 951590, 844165, 1040807, 909714, 910032, 1070820, 1068719, 1126899, 862349, 12188611, 874643, 904360, 854852, 1066289, 9527290, 1127831]"
351,"[1082185, 1133018, 951590, 1044078, 1106523, 981760, 1004906, 13842090, 6534178, 13842214, 892573, 844179, 1096036, 896369, 899624, 923746, 1042907, 1038217, 1037863, 833025, 859075, 995242, 840361, 1075470, 944139, 916122, 1123842, 874972, 984715, 845208, 1070702, 13841744, 8090537, 926905, 1068719, 979707, 995785, 828867, 1050851, 908531, 12301100, 1039156, 914190, 894439, 883404, 965766, 995896, 866211, 863802, 834484, 849843, 1106301, 995876, 1130858, 940766, 1101010, 944534, 1037840, 12302069, 1013321, 1098066, 844165, 847982, 938700, 999971, 6034857, 5568378, 826249, 949965, 870547, 8090521, 1029743, 1092937, 1077490, 1042438, 902172, 933067, 5569230, 1101173, 1055646, 819255, 1078763, 994928, 1128240, 1000002, 962568, 865456, 961979, 1123146, 860776, 950894, 850102, 961554, 9836106, 13115579, 1053690, 823721, 937292, 855138, 5978648, 5978656, 863447, 910032, 885697, 993638, 1000753, 1043590, 847270, 835098, 883932, 999270, 1065593, 986912, 854852, 824180, 823704, 1079228, 871756, 9881834, 1044068, 1091520, 1005186, 820165, 1056509, 1077555, 987562, 13189726, 865528, 1062782, 986947, 983000, 12810393, 10149640, 990797, 1081177, 861279, 998373, 10121965, 1110572, 12811532, 824005, 919534, 9881948, 1095700, 1071939, 857849, 10285144, 5568721, 14025185, 911609, 5569845, 840601, 940947, 8065410, 1134522, 866227, 1001266, 862799, 15571171, 1130111, 1033142, 10457128, 5570408, 885307, 825343, 1100972, 825541, 1074754, 1119860, 12262978, 1091383, 1135258, 847790, 834117, 898068, 1060005, 951190, 1057260, 5592931, 837865, 944466, 1127025, 1006184, 909894, 849297, 903325, 1022003, 1022254, 835279, 1062966, 1092026, 1022428, 1137505, 1000050, 933835, 913210, 12427353, 5569327, 1070845, 1074697, 1041796, 13003092, 13877192, 1043971, 879755, 983584, 869047, 832442, 15596279, 1119051, 1085604, 1026118, 1139216, 1080414, 940023, 904360, 838186, 1124729, 835300, 1055168, 1094223, 1084968, 1067606, 1136257, 12577242, 901062, 893018, 1125278, 856553, 1128206, 1030981, 844818, 832678, 1131550, 1076056, 943076, 9337581, 945662, 890610, 1024306, 869900, 8014645, 1009333, 13382073, 1084551, 878996, 1096727, 12263692, 8203834, 6391436, 862349, 1009770, 830156, 864774, 1075368, 907014, 976199, 828935, 866025, 9368132, 909714, 916381, 1050534, 868764, 1040807, 843450, 1051516, 1136524, 1059473, 1137688, 881706, 1138443, 999858, 1132771, 823641, 5569471, 1070820, 5585510, 1004909, 857006, 1019881, 1049788, 1101725, 995965, 962229, 1046545, 853210, 1074868, 1058997, 1027569, 1057377, 952163, 1028816, 913785, 893501, 1033857, 1122358, 1007195, 1126899, 866871, 965267, 1121393, 9527290, 1127179, 1098248, 9526410, 1023720, 1105488, 930118, 1127831]"
352,
353,"[1082185, 878996, 961554, 6534178, 979707, 903325, 866211, 962568, 6034857, 995785, 834484, 1026118, 1137688, 6602697, 824005, 981760, 1119051, 1028816, 1098844, 5563693, 970030, 854852, 901062, 944836, 909714, 5978648, 5978656, 840361, 932179, 951412, 916122, 944139, 894968, 965842, 1055646, 9670830, 923746, 854754, 1101706, 874149, 825541, 859427, 5569374, 1009449, 1058997, 8090440, 860776, 1005186, 930603, 1104343, 847270, 1121862, 1081177, 13008321, 1051516, 1017201, 900802, 1013528, 904422, 951197, 13417846, 993638, 870515, 1066783, 1096343, 820165, 839656, 863802, 1004906, 1117514, 845208, 5578547, 929341, 1126899, 1022254, 13512017, 847573, 6534035, 871611, 9527325, 1134810, 9522453, 994928, 854405, 901543, 938138, 6633342, 1024306, 1033142, 995242, 1037863, 885406, 1067795, 1035143, 968072, 9245106, 1097458, 986912, 866227, 931757, 865196, 891028, 1120443, 897752, 941295, 1070702, 1013321, 938700, 1039156, 1130468, 1040700, 921345, 995965, 857697, 1054539, 857006, 7025046, 1043973, 12811532, 933835, 964853, 880150, 931671, 1009128, 919534, 874972, 9522352, 12132315, 1050851, 951954, 1085357, 976199, 848029, 1005935, 1048918, 9884698, 826385, 862349, 12810393, 913210, 1022529, 1115006, 1083846, 1123720, 863699, 6602440, 921744, 1101010, 831628, 1038497, 896369, 9835903, 1007210, 883404, 1002130, 938187, 1087102, 880308, 861279, 825180, 12812261, 896613, 883932, 1011312, 866172, 9677202, 1106301, 6704035, 849843, 1106523, 1029743, 908531, 826249, 1098066, 896862, 1012338, 843450, 1136257, 1133018, 904360, 5569845, 899624, 1131892, 1071939, 844179, 880228, 1057124, 840890, 847982, 15596279, 1076056, 1070820, 1000753, 914190, 965766, 916050, 951590, 1038217, 5568378, 1043590, 10285141, 833025, 897165, 1049788, 5569471, 5569230, 1006184, 6978886, 1102959, 1098248, 1127179, 873654, 824303, 1105488, 987562, 1068224, 859075, 900703, 1066289, 983584, 1044895, 1057102, 1094585, 909894, 819594, 1077555, 1006978, 1065593, 893018, 1101173, 1080414, 933637, 1056509, 1096036, 1068719, 891954, 930118, 1075368, 1044078, 898958, 871756, 1007195, 962229, 1110572, 1127831, 1053690, 8090521, 868764, 879755, 866540, 1023720, 910032, 844165, 5592931, 913785, 965267, 1092026, 1085604, 952163, 9526410]"
354,"[1082185, 961554, 6534178, 926905, 995242, 951590, 962568, 840361, 981760, 844179, 892531, 1094955, 995876, 912137, 1004906, 1050851, 916122, 979707, 1123022, 940947, 1113141, 885697, 866292, 914190, 883068, 13512017, 949965, 849202, 1007512, 5569230, 1034176, 908318, 940700, 860703, 13945244, 1115175, 824005, 1137346, 859075, 10121965, 899624, 15926844, 1058997, 999270, 1110244, 993028, 862070, 1068708, 947201, 919534, 1017363, 834631, 15452812, 1095068, 989824, 1029688, 1051283, 1051211, 15926885, 854976, 874972, 866211, 943233, 12988031, 1125382, 1082770, 1097001, 1128016, 902172, 15571171, 1106301, 917384, 1110292, 883932, 5591170, 911974, 1091499, 827180, 834842, 1096817, 1123720, 965766, 1014802, 1133018, 15926775, 10457233, 5569845, 995785, 878996, 982790, 13115579, 1029743, 6034857, 8019273, 1123842, 1138772, 1053875, 910473, 1118787, 928036, 1101173, 5568729, 1058930, 1044078, 12810393, 7433888, 13672065, 931255, 15741861, 843346, 865528, 5582712, 857503, 1041796, 908531, 891405, 961458, 886703, 933067, 931671, 1031087, 1075313, 893867, 1053058, 862152, 826597, 8067128, 6602440, 6039687, 12987976, 1030182, 1068451, 9487606, 990797, 823176, 7139529, 868683, 1025628, 1008799, 1099164, 1069979, 951821, 908064, 834484, 9677874, 1024938, 9859133, 999198, 1090931, 1036249, 9469110, 846764, 927360, 952698, 846417, 897125, 823721, 904129, 6534077, 1068719, 837527, 9245106, 849870, 1038325, 940766, 903350, 930917, 823704, 861279, 1115228, 962206, 937626, 1058404, 1042438, 9527325, 1050534, 1054262, 1008032, 1135573, 1053690, 911088, 820347, 1106523, 8090537, 5978648, 5978656, 12301839, 1005172, 9836106, 1039589, 863447, 1014238, 936594, 862488, 870547, 978077, 1065593, 903325, 1053176, 1013807, 996156, 896369, 9526624, 1043971, 5569327, 850139, 1001266, 5995609, 6979048, 5568378, 995896, 5592734, 1113438, 1074223, 1086504, 1096317, 7166862, 1055646, 913806, 936723, 889509, 860528, 910032, 12811532, 898068, 923746, 9527184, 1084597, 1074754, 9523058, 1003188, 5564303, 9416729, 845208, 12648296, 1101010, 8090521, 1038217, 9365106, 8065410, 944534, 883963, 1012587, 901062, 889105, 1039156, 1024306, 871756, 954216, 9527066, 1013321, 938700, 1131438, 970030, 880150, 1034134, 860776, 883404, 862349, 895166, 5564906, 835098, 13841744, 1045220, 1042907, 1070820, 7462562, 1117514, 993638, 1056509, 832678, 865178, 929704, 9707199, 849843, 1051516, 995965, 1134522, 5569471, 999858, 1110721, 826249, 1022053, 1098066, 962229, 1011089, 1013389, 1081177, 833025, 12757140, 5585510, 1005186, 847270, 999971, 1028816, 854852, 951190, 994928, 987562, 1136257, 1110572, 903609, 1065211, 1119761, 1133556, 1059473, 985999, 9337581, 948953, 1096036, 1126899, 1006184, 1127328, 913210, 1040807, 12301405, 1037863, 847982, 1077555, 820165, 864774, 847738, 915874, 986947, 9526411, 953476, 976998, 1076056, 1033142, 866227, 1026118, 15596279, 1033973, 1071939, 1092026, 1128744, 1027569, 1022254, 1119051, 986912, 840601, 857849, 893018, 1062002, 909894, 913785, 1122358, 1137688, 1075368, 1085604, 834117, 820752, 983584, 909714, 1132771, 893501, 976199, 916381, 9527290, 1043590, 906643, 1062966, 929668, 1102959, 1046545, 904360, 5592931, 1022003, 868764, 1105488, 844165, 933835, 1080414, 1124729, 880228, 879755, 907014, 1049788, 890610, 930118, 883003, 1007195, 1023720, 952163, 933637, 1127179, 9526410, 1098248, 965267, 1127831]"
355,
356,"[1029743, 995242, 1082185, 6534178, 1049735, 8090521, 947798, 1084968, 883404, 1096728, 937791, 1031864, 834117, 1096036, 831763, 934427, 826249, 9911484, 821976, 1098066, 1108168, 9297403, 931671, 1073150, 835619, 1107553, 911470, 1127716, 844179, 7410342, 1044078, 981760, 889731, 862682, 1026334, 848154, 1118787, 913210, 1118533, 1019479, 7410013, 867668, 908531, 867931, 9527455, 1085604, 1023958, 917654, 876695, 995785, 856772, 929726, 1005609, 15452812, 896369, 859075, 9527122, 5569230, 860776, 1079223, 879755, 915295, 1092026, 916122, 1004906, 821695, 1133018, 1053690, 1106523, 840361, 5978656, 961554, 951590, 923746, 962568, 890610, 866211, 878996, 1070820, 1041796, 862349, 1058997, 1081177, 904360, 1043301, 1068719, 1126899, 854852, 1102959, 1127831]"
357,"[1082185, 1058997, 840361, 6534178, 961554, 1126899, 1003188, 981760, 916122, 1029743, 995242, 5591154, 908531, 862349, 6602697, 883404, 993466, 849843, 923746, 1013321, 938700, 921836, 1096343, 844179, 899624, 878996, 995785, 826249, 903325, 857503, 987724, 8119093, 1106523, 1098066, 834484, 897954, 965766, 7025106, 1060408, 863447, 1029504, 1047226, 1055504, 997907, 5568378, 1096036, 1070820, 1110142, 1004906, 970119, 1104343, 15596488, 950824, 909894, 914577, 985386, 914754, 953320, 1071939, 1009969, 866211, 977344, 994928, 843756, 1136257, 868423, 5978648, 5978656, 1071277, 1131550, 871252, 1055646, 995055, 860776, 976199, 9677886, 1136375, 968146, 824005, 866573, 944823, 1101010, 923673, 960732, 1054814, 1121384, 886703, 962568, 866227, 1077490, 1004909, 1048483, 849003, 979707, 10122036, 1125904, 1070463, 1133018, 901062, 891516, 1039589, 847270, 1057260, 1075214, 859075, 909306, 823565, 1124507, 12810393, 1122358, 10457112, 1122568, 1005186, 1070214, 1138487, 15831209, 15596515, 1053754, 1074697, 1077373, 993592, 10122037, 898349, 1079987, 866755, 985911, 999858, 872137, 1033142, 897125, 880150, 1068708, 1048352, 1044078, 6463775, 5591170, 969494, 1071342, 925579, 833025, 1038217, 896862, 835278, 10285144, 1013528, 9527257, 10456568, 1133827, 913210, 9677067, 1106064, 889509, 1023979, 1087753, 933835, 896369, 1006188, 1065593, 939636, 5569471, 1056509, 1037863, 903567, 845208, 9245106, 847982, 978306, 918335, 987562, 10121981, 991546, 1138443, 1055201, 863802, 1059593, 6034857, 5592931, 835098, 995965, 6463483, 1127025, 1043590, 983584, 914190, 873654, 909714, 917384, 1039156, 835618, 822785, 8014645, 1067606, 973476, 893018, 1026118, 8090521, 954966, 854852, 1051516, 1137284, 1053690, 962229, 1042438, 1079048, 5569230, 1077555, 844165, 920421, 1044895, 825313, 1093571, 1022254, 904360, 1068719, 986912, 1094767, 1081177, 932863, 1115358, 1024306, 1121393, 951590, 1030981, 10150148, 1040807, 1006184, 1049788, 991019, 12185235, 1092026, 879445, 913785, 879755, 1110572, 880228, 910032, 1076056, 1136732, 1007195, 1085604, 1075368, 930118, 952163, 1023720, 1127831, 9526410]"
358,"[1082185, 981760, 1004906, 844179, 1106523, 5569230, 6534178, 5568489, 951590, 961554, 1133018, 1043787, 845705, 13842090, 862010, 845208, 872137, 1096635, 937626, 862349, 979707, 859075, 1044078, 886395, 903325, 873627, 1007512, 948665, 1048727, 923789, 949294, 1072843, 14077333, 9677202, 1021324, 1081177, 995785, 833458, 845774, 1020682, 967395, 871061, 885697, 819304, 835278, 962568, 5569845, 1101502, 916122, 12324841, 942525, 1136257, 1070820, 908531, 13876901, 888543, 854852, 1074697, 880377, 920145, 851676, 1123434, 1011300, 834484, 1089766, 1050851, 1122568, 859237, 5569327, 966005, 15972074, 963971, 1107538, 960732, 840361, 885406, 995242, 1077745, 1044068, 839747, 1132231, 899624, 1110244, 5568378, 1094955, 12301109, 5570383, 1135096, 824005, 998119, 1082770, 1004945, 1106301, 849202, 1102959, 956599, 1043301, 12263788, 5585510, 987724, 901543, 883404, 910109, 910473, 855325, 940766, 14106445, 957741, 970605, 883932, 1116005, 1078652, 896085, 878996, 859010, 1009977, 1096261, 900802, 919534, 850562, 931671, 944137, 860776, 999714, 1073775, 1105816, 938700, 9527159, 993638, 1013321, 823704, 1109371, 1108168, 849843, 6552253, 819840, 1055646, 9527323, 1075175, 825006, 1120443, 852014, 945805, 835098, 839243, 1013407, 1067606, 1118012, 940947, 999971, 1118787, 1135222, 7168417, 1130517, 854405, 952698, 6464086, 845622, 885290, 978077, 1056762, 953476, 976998, 876932, 1028816, 922307, 1003188, 15596488, 1110572, 1053754, 9835903, 826249, 1076226, 1029743, 927191, 6551782, 825994, 921744, 999858, 908846, 954966, 848029, 1098066, 965766, 9487553, 954651, 5568729, 847270, 864857, 866227, 1017772, 5569471, 994928, 856827, 957232, 1110843, 932298, 9245417, 914190, 1005186, 1068830, 820165, 1004390, 930603, 1062001, 886481, 1037894, 986947, 1057260, 857503, 957951, 1119051, 1037863, 896369, 1007269, 962229, 5568789, 884333, 1109370, 837304, 1041259, 1042438, 1109981, 1027068, 12330274, 1085095, 822785, 1085846, 954778, 930917, 859129, 1116476, 833025, 986912, 1093571, 898068, 9553288, 1131488, 1065496, 1062863, 924804, 932863, 5568249, 1023466, 1058404, 1027569, 1126786, 1049788, 1015177, 1128299, 841220, 1137688, 838010, 999104, 1033142, 1128812, 913894, 830887, 1039156, 1071939, 861445, 829550, 1116821, 1074754, 822140, 857276, 937614, 1096317, 858373, 1009449, 1102067, 913785, 827180, 5978648, 5978656, 897194, 867668, 5592772, 859426, 1053690, 944486, 1070214, 934427, 1009770, 983584, 1044655, 1052912, 8090537, 1015280, 10284972, 902172, 1011841, 827919, 1026118, 5591170, 1128016, 857849, 930838, 1095100, 850133, 970030, 844818, 896613, 909714, 874972, 1079970, 6979516, 10121965, 1058779, 1038217, 870614, 1051516, 1014948, 1022254, 990797, 865178, 12810464, 937573, 1024306, 5583595, 1062002, 916381, 871756, 863447, 6978886, 918335, 1022003, 1050229, 929668, 1117514, 1085604, 866211, 8181451, 1101010, 901062, 1040807, 9245106, 870547, 12946257, 1041796, 908064, 878285, 12301100, 834117, 1124432, 1033403, 1074594, 1068719, 865456, 12731701, 8090521, 873654, 1050883, 867188, 948670, 897125, 1057315, 5578437, 913210, 1014509, 976199, 6548453, 1080414, 9487780, 904360, 12810422, 923746, 8014645, 1131438, 852182, 1112441, 1124729, 5569615, 1043590, 933835, 1075368, 5592626, 5592931, 1128240, 1134522, 864774, 1101173, 952163, 893501, 947798, 866172, 847982, 832678, 987562, 860975, 907014, 1076056, 897954, 880150, 1065593, 890610, 893810, 1062966, 15831255, 971922, 13841744, 12349795, 879755, 910032, 1119546, 1092026, 6034857, 1122358, 1132771, 985999, 1007195, 1127179, 1087102, 844165, 883003, 909894, 868764, 965267, 1138443, 893018, 1096036, 1058997, 1077555, 1098248, 1023720, 12810393, 1056509, 9526410, 1126899, 9527290, 1006184, 1046545, 1105488, 995965, 930118, 933637, 7024990, 1127831]"
